video_id,author,like_count,published_at,text,clean_text,sentiment_score,sentiment_label,keyphrases,barriers,topics
MdI191-vNlc,@RishinGoswami,0,2022-11-07T04:06:46Z,"Question, what are the efficiency gains of rotor sail and wing sail over traditional sails?",question what are the efficiency gains of rotor sail and wing sail over traditional sails,0.5994,Positive,sail|question|efficiency|gains|rotor|wing,,
MdI191-vNlc,@Hotbulldozer,0,2022-11-02T04:42:45Z,I'm betting on small thorium reactors.,i'm betting on small thorium reactors,0.0,Neutral,betting|small|thorium|reactors|betting small|small thorium,,
MdI191-vNlc,@tomom2011,0,2022-10-22T19:29:13Z,"I can't tell you how happy it makes me that the football analogy uses THAT Roberto Carlos goal. I would say that perhaps only 20% of the audience recognised it, but they will be a very happy 20%.",i can't tell you how happy it makes me that the football analogy uses that roberto carlos goal i would say that perhaps only 20 of the audience recognised it but they will be a very happy 20,0.8126,Positive,happy|tell|makes|football|analogy|uses,,
MdI191-vNlc,@samuelburleigh1895,0,2022-10-20T20:02:32Z,Jaque Custue  experimented with rigid aluminium sales. Seemed to make sense.,jaque custue experimented with rigid aluminium sales seemed to make sense,-0.128,Negative,jaque|custue|experimented|rigid|aluminium|sales,,
MdI191-vNlc,@gopalsamykannan2964,0,2022-10-20T12:55:19Z,If we get back 50% of energy it also a success !!!,if we get back 50 of energy it also a success,0.7003,Positive,get|back|energy|also|success|get back,,
MdI191-vNlc,@pclement4609,0,2022-10-19T22:04:04Z,This which craft was being experimented in the 70s,this which craft was being experimented in the 70s,0.0,Neutral,craft|experimented|craft experimented,,
MdI191-vNlc,@terrywilkinson1570,1,2022-10-15T13:09:58Z,Alternate fuels are used on Monday Wednesday and Friday. Or did you mean alternative fuels.,alternate fuels are used on monday wednesday and friday or did you mean alternative fuels,0.0,Neutral,fuels|alternate|used|monday|wednesday|friday,,
MdI191-vNlc,@wayned3375,0,2022-10-13T16:50:20Z,Shipping something from china to mainland Europe then transporting by electric freight trains and transferred to more ships only when they need to be moved across water unlikely as the world is round shipping lanes are currently contested and cause wars therefore the land transit can make the land transportation that ultimately has to be made done green also reduced ship in times for import and export allowing competition of green technology rather than the amount of geopolitical costs,shipping something from china to mainland europe then transporting by electric freight trains and transferred to more ships only when they need to be moved across water unlikely as the world is round shipping lanes are currently contested and cause wars therefore the land transit can make the land transportation that ultimately has to be made done green also reduced ship in times for import and export allowing competition of green technology rather than the amount of geopolitical costs,-0.5574,Negative,shipping|land|green|something|china|mainland,economic,ship|transport|cost|port
MdI191-vNlc,@IBeforeAExceptAfterK,1,2022-10-12T03:32:00Z,"I wish you'd gone over how the fuel savings of these technologies compared to the cargo capacity sacrificed to accommodate them. Saving fuel is all well and good, but not if it means you're using more fuel per unit of cargo overall.",i wish you'd gone over how the fuel savings of these technologies compared to the cargo capacity sacrificed to accommodate them saving fuel is all well and good but not if it means you're using more fuel per unit of cargo overall,0.5187,Positive,fuel|cargo|wish|gone|savings|technologies,,
MdI191-vNlc,@ZennExile,1,2022-10-10T22:17:09Z,Shipping is already extremely efficient.  It costs as little as 3$ USD to move a 3ft^2 box of any weight around the entire planet because cargo ships are EXTREMELY fuel efficient.  The future of transportation...  just a fleeting waste of effort used to justify costs on completely unrelated projects.,shipping is already extremely efficient it costs as little as 3 usd to move a 3ft 2 box of any weight around the entire planet because cargo ships are extremely fuel efficient the future of transportation just a fleeting waste of effort used to justify costs on completely unrelated projects,0.5245,Positive,extremely|efficient|costs|shipping|already|little,economic,ship|transport|cost|port
MdI191-vNlc,@SolarizeYourLife,0,2022-10-03T10:56:11Z,You completely forget kites...,you completely forget kites,-0.2944,Negative,completely|forget|kites|completely forget|forget kites,,
MdI191-vNlc,@gwolf7716,0,2022-09-24T01:51:19Z,Whatever happened to the below the water wave powered mechanism?,whatever happened to the below the water wave powered mechanism,0.0,Neutral,whatever|happened|water|wave|powered|mechanism,,
MdI191-vNlc,@syednadeemahmed1767,0,2022-09-04T16:22:43Z,Horizontal wind turbines rollers type . For Trucks trailer container carrier. Generate electricity charge battery driveing day and night,horizontal wind turbines rollers type for trucks trailer container carrier generate electricity charge battery driveing day and night,0.0,Neutral,horizontal|wind|turbines|rollers|type|trucks,,wind
MdI191-vNlc,@alexanderip1003,0,2022-09-01T00:31:04Z,It better be used on passenger ships too,it better be used on passenger ships too,0.4404,Positive,better|used|passenger|ships|better used|used passenger,,ship
MdI191-vNlc,@johnjameson2731,1,2022-08-21T03:40:51Z,"Oh yeah..letd go backwards to 1850....lol
I put a sheet on top of my pickup, works good till I hit a hill. I put an electric motor on it, but it went dead before I got to the charging station...lol.
You know if you studied history, many sailors perished at sea when there were long seasons of no wind...this green crap is just that.. CRAP.  GOD PUT OIL AND GAS ON THIS EARTH FOR OUR BENEFIT. SAME WITH COWS FOR MEAT AND EVERYTHING ELSE. BUT IF YOU DONT BELIEVE IN OUR CREATOR GOD, HAVE AT IT, BUT ITS DUMB. GENESIS THE FIRST BOOK OF THE BIBLE SAYS THERE WILL BE SEED TIME AND HARVEST TILL HE RETURNS. BUT IF YOU HAVE TO WORSHIP THE CREATION MORE THAN THE CREATOR GOD, HAVE AD IT.",oh yeah letd go backwards to 1850 lol i put a sheet on top of my pickup works good till i hit a hill i put an electric motor on it but it went dead before i got to the charging station lol you know if you studied history many sailors perished at sea when there were long seasons of no wind this green crap is just that crap god put oil and gas on this earth for our benefit same with cows for meat and everything else but if you dont believe in our creator god have at it but its dumb genesis the first book of the bible says there will be seed time and harvest till he returns but if you have to worship the creation more than the creator god have ad it,0.4497,Positive,put|god|lol|till|crap|creator,,wind|ship
MdI191-vNlc,@andrewmacgregor6305,0,2022-08-19T03:33:52Z,We should start moving towards feet powered cars… they are using them in the town of Bedrock. 🛺,we should start moving towards feet powered cars they are using them in the town of bedrock,0.0,Neutral,start|moving|towards|feet|powered|cars,,
MdI191-vNlc,@vafuthnicht7293,1,2022-08-18T03:53:17Z,"I'm sure there's a long way to go in designing electric motors with an adequate energy to power output ratio, but I wonder if using solid state wind turbines to provide power/store power for electric engines could be an option. It seems like that could be viable either on its own or in tandem with the rotor sail.",i'm sure there's a long way to go in designing electric motors with an adequate energy to power output ratio but i wonder if using solid state wind turbines to provide power store power for electric engines could be an option it seems like that could be viable either on its own or in tandem with the rotor sail,0.7783,Positive,power|electric|could|sure|long|way,,wind
MdI191-vNlc,@yahyaibrahim5591,1,2022-08-17T14:42:21Z,"The real madness and idiocy is to electrolyze water to produce hydrogen then use hydrogen in producing methane, ethanol, ammonia and other chemicals, WHY this torture and money and time waste? Use H2 directly in internal combustion machines or in electricity generation.....",the real madness and idiocy is to electrolyze water to produce hydrogen then use hydrogen in producing methane ethanol ammonia and other chemicals why this torture and money and time waste use h2 directly in internal combustion machines or in electricity generation,-0.884,Negative,hydrogen|use|real|madness|idiocy|electrolyze,,
